participant,session,value,inst,qid
QuentinM,1,6,mslq,6
QuentinM,1,3,mslq,11
QuentinM,1,5,mslq,16
QuentinM,1,6,mslq,21
QuentinM,1,6,mslq,7
QuentinM,1,3,mslq,12
QuentinM,1,5,mslq,17
QuentinM,1,3,mslq,22
QuentinM,1,6,mslq,8
QuentinM,1,5,mslq,13
QuentinM,1,5,mslq,18
QuentinM,1,5,mslq,23
QuentinM,1,3,mslq,9
QuentinM,1,5,mslq,14
QuentinM,1,5,mslq,19
QuentinM,1,5,mslq,24
QuentinM,1,5,mslq,5
QuentinM,1,4,mslq,10
QuentinM,1,6,mslq,15
QuentinM,1,3,mslq,20
QuentinM,1,6,mslq,25
QuentinM,1,1,sims,18
QuentinM,1,0,sims,17
QuentinM,1,1,sims,16
QuentinM,1,4,sims,15
QuentinM,1,2,sims,14
QuentinM,1,1,sims,13
QuentinM,1,5,sims,12
QuentinM,1,4,sims,11
QuentinM,1,0,sims,9
QuentinM,1,1,sims,8
QuentinM,1,1,sims,7
QuentinM,1,3,sims,6
QuentinM,1,1,sims,5
QuentinM,1,1,sims,4
QuentinM,1,0,sims,3
QuentinM,1,4,sims,2
QuentinM,1,14,tlx,6
QuentinM,1,13,tlx,5
QuentinM,1,8,tlx,4
QuentinM,1,14,tlx,3
QuentinM,1,4,tlx,2
QuentinM,1,7,tlx,1
QuentinM,1,9,jold,8
QuentinM,1,10,jold,1
SoufianG,2,3,mslq,53
SoufianG,2,2,mslq,58
SoufianG,2,2,mslq,71
SoufianG,2,1,mslq,54
SoufianG,2,6,mslq,59
SoufianG,2,4,mslq,72
SoufianG,2,7,mslq,55
SoufianG,2,2,mslq,60
SoufianG,2,2,mslq,73
SoufianG,2,5,mslq,51
SoufianG,2,4,mslq,56
SoufianG,2,6,mslq,61
SoufianG,2,6,mslq,74
SoufianG,2,6,mslq,6
SoufianG,2,7,mslq,11
SoufianG,2,7,mslq,16
SoufianG,2,7,mslq,21
SoufianG,2,7,mslq,7
SoufianG,2,5,mslq,12
SoufianG,2,7,mslq,17
SoufianG,2,7,mslq,22
SoufianG,2,7,mslq,8
SoufianG,2,6,mslq,13
SoufianG,2,7,mslq,18
SoufianG,2,7,mslq,23
SoufianG,2,5,mslq,9
SoufianG,2,4,mslq,14
SoufianG,2,7,mslq,19
SoufianG,2,7,mslq,24
SoufianG,2,2,mslq,52
SoufianG,2,6,mslq,57
SoufianG,2,2,mslq,62
SoufianG,2,6,mslq,5
SoufianG,2,4,mslq,10
SoufianG,2,7,mslq,15
SoufianG,2,6,mslq,20
SoufianG,2,7,mslq,25
SoufianG,2,1,sims,18
SoufianG,2,3,sims,17
SoufianG,2,3,sims,16
SoufianG,2,3,sims,15
SoufianG,2,3,sims,14
SoufianG,2,3,sims,13
SoufianG,2,3,sims,12
SoufianG,2,3,sims,11
SoufianG,2,1,sims,9
SoufianG,2,1,sims,8
SoufianG,2,1,sims,7
SoufianG,2,2,sims,6
SoufianG,2,5,sims,5
SoufianG,2,3,sims,4
SoufianG,2,1,sims,3
SoufianG,2,4,sims,2
SoufianG,2,3,tlx,6
SoufianG,2,13,tlx,5
SoufianG,2,15,tlx,4
SoufianG,2,13,tlx,3
SoufianG,2,4,tlx,2
SoufianG,2,16,tlx,1
SoufianG,2,10,jold,8
SoufianG,2,10,jold,2
SoufianG,2,9,jold,1
atalon,2,6,mslq,53
atalon,2,6,mslq,58
atalon,2,1,mslq,71
atalon,2,5,mslq,54
atalon,2,6,mslq,59
atalon,2,6,mslq,72
atalon,2,5,mslq,55
atalon,2,5,mslq,60
atalon,2,5,mslq,73
atalon,2,1,mslq,51
atalon,2,4,mslq,56
atalon,2,5,mslq,61
atalon,2,6,mslq,74
atalon,2,5,mslq,6
atalon,2,1,mslq,11
atalon,2,2,mslq,16
atalon,2,2,mslq,21
atalon,2,5,mslq,7
atalon,2,1,mslq,12
atalon,2,2,mslq,17
atalon,2,1,mslq,22
atalon,2,5,mslq,8
atalon,2,1,mslq,13
atalon,2,2,mslq,18
atalon,2,1,mslq,23
atalon,2,1,mslq,9
atalon,2,2,mslq,14
atalon,2,1,mslq,19
atalon,2,2,mslq,24
atalon,2,5,mslq,52
atalon,2,6,mslq,57
atalon,2,6,mslq,62
atalon,2,5,mslq,5
atalon,2,2,mslq,10
atalon,2,2,mslq,15
atalon,2,1,mslq,20
atalon,2,1,mslq,25
atalon,2,5,sims,18
atalon,2,1,sims,17
atalon,2,0,sims,16
atalon,2,0,sims,15
atalon,2,5,sims,14
atalon,2,5,sims,13
atalon,2,0,sims,12
atalon,2,1,sims,11
atalon,2,5,sims,9
atalon,2,5,sims,8
atalon,2,0,sims,7
atalon,2,0,sims,6
atalon,2,5,sims,5
atalon,2,6,sims,4
atalon,2,0,sims,3
atalon,2,1,sims,2
atalon,2,18,tlx,6
atalon,2,17,tlx,5
atalon,2,4,tlx,4
atalon,2,3,tlx,3
atalon,2,2,tlx,2
atalon,2,13,tlx,1
atalon,2,7,jold,8
atalon,2,8,jold,2
atalon,2,7,jold,1
mleclair,2,1,mslq,53
mleclair,2,1,mslq,58
mleclair,2,1,mslq,71
mleclair,2,2,mslq,54
mleclair,2,2,mslq,59
mleclair,2,1,mslq,72
mleclair,2,7,mslq,55
mleclair,2,5,mslq,60
mleclair,2,1,mslq,73
mleclair,2,2,mslq,51
mleclair,2,5,mslq,56
mleclair,2,2,mslq,61
mleclair,2,1,mslq,74
mleclair,2,2,mslq,6
mleclair,2,7,mslq,11
mleclair,2,1,mslq,16
mleclair,2,7,mslq,21
mleclair,2,3,mslq,7
mleclair,2,6,mslq,12
mleclair,2,6,mslq,17
mleclair,2,5,mslq,22
mleclair,2,5,mslq,8
mleclair,2,7,mslq,13
mleclair,2,2,mslq,18
mleclair,2,5,mslq,23
mleclair,2,5,mslq,9
mleclair,2,6,mslq,14
mleclair,2,5,mslq,19
mleclair,2,5,mslq,24
mleclair,2,5,mslq,52
mleclair,2,5,mslq,57
mleclair,2,5,mslq,62
mleclair,2,2,mslq,5
mleclair,2,6,mslq,10
mleclair,2,7,mslq,15
mleclair,2,6,mslq,20
mleclair,2,7,mslq,25
mleclair,2,0,sims,18
mleclair,2,0,sims,17
mleclair,2,5,sims,16
mleclair,2,5,sims,15
mleclair,2,0,sims,14
mleclair,2,2,sims,13
mleclair,2,5,sims,12
mleclair,2,6,sims,11
mleclair,2,0,sims,9
mleclair,2,2,sims,8
mleclair,2,4,sims,7
mleclair,2,5,sims,6
mleclair,2,0,sims,5
mleclair,2,2,sims,4
mleclair,2,5,sims,3
mleclair,2,5,sims,2
mleclair,2,3,tlx,6
mleclair,2,13,tlx,5
mleclair,2,14,tlx,4
mleclair,2,7,tlx,3
mleclair,2,1,tlx,2
mleclair,2,9,tlx,1
mleclair,2,7,jold,8
mleclair,2,11,jold,2
mleclair,2,7,jold,1
cecilepierrot,2,1,mslq,53
cecilepierrot,2,1,mslq,58
cecilepierrot,2,3,mslq,71
cecilepierrot,2,3,mslq,54
cecilepierrot,2,3,mslq,59
cecilepierrot,2,5,mslq,72
cecilepierrot,2,7,mslq,55
cecilepierrot,2,3,mslq,60
cecilepierrot,2,1,mslq,73
cecilepierrot,2,1,mslq,51
cecilepierrot,2,1,mslq,56
cecilepierrot,2,5,mslq,61
cecilepierrot,2,7,mslq,74
cecilepierrot,2,1,mslq,6
cecilepierrot,2,1,mslq,11
cecilepierrot,2,4,mslq,16
cecilepierrot,2,3,mslq,21
cecilepierrot,2,1,mslq,7
cecilepierrot,2,4,mslq,12
cecilepierrot,2,5,mslq,17
cecilepierrot,2,2,mslq,22
cecilepierrot,2,1,mslq,8
cecilepierrot,2,1,mslq,13
cecilepierrot,2,5,mslq,18
cecilepierrot,2,2,mslq,23
cecilepierrot,2,5,mslq,9
cecilepierrot,2,1,mslq,14
cecilepierrot,2,1,mslq,19
cecilepierrot,2,1,mslq,24
cecilepierrot,2,5,mslq,52
cecilepierrot,2,3,mslq,57
cecilepierrot,2,6,mslq,62
cecilepierrot,2,1,mslq,5
cecilepierrot,2,3,mslq,10
cecilepierrot,2,4,mslq,15
cecilepierrot,2,1,mslq,20
cecilepierrot,2,2,mslq,25
cecilepierrot,2,0,sims,18
cecilepierrot,2,0,sims,17
cecilepierrot,2,2,sims,16
cecilepierrot,2,3,sims,15
cecilepierrot,2,0,sims,14
cecilepierrot,2,4,sims,13
cecilepierrot,2,1,sims,12
cecilepierrot,2,2,sims,11
cecilepierrot,2,0,sims,9
cecilepierrot,2,0,sims,8
cecilepierrot,2,1,sims,7
cecilepierrot,2,0,sims,6
cecilepierrot,2,0,sims,5
cecilepierrot,2,4,sims,4
cecilepierrot,2,1,sims,3
cecilepierrot,2,4,sims,2
cecilepierrot,2,15,tlx,6
cecilepierrot,2,13,tlx,5
cecilepierrot,2,2,tlx,4
cecilepierrot,2,14,tlx,3
cecilepierrot,2,3,tlx,2
cecilepierrot,2,12,tlx,1
cecilepierrot,2,7,jold,8
cecilepierrot,2,8,jold,2
cecilepierrot,2,7,jold,1
Nao,2,5,mslq,53
Nao,2,3,mslq,58
Nao,2,1,mslq,71
Nao,2,4,mslq,54
Nao,2,5,mslq,59
Nao,2,6,mslq,72
Nao,2,6,mslq,55
Nao,2,5,mslq,60
Nao,2,1,mslq,73
Nao,2,2,mslq,51
Nao,2,5,mslq,56
Nao,2,4,mslq,61
Nao,2,6,mslq,74
Nao,2,2,mslq,6
Nao,2,2,mslq,11
Nao,2,7,mslq,16
Nao,2,3,mslq,21
Nao,2,2,mslq,7
Nao,2,3,mslq,12
Nao,2,7,mslq,17
Nao,2,1,mslq,22
Nao,2,1,mslq,8
Nao,2,2,mslq,13
Nao,2,7,mslq,18
Nao,2,3,mslq,23
Nao,2,4,mslq,9
Nao,2,6,mslq,14
Nao,2,1,mslq,19
Nao,2,5,mslq,24
Nao,2,5,mslq,52
Nao,2,5,mslq,57
Nao,2,5,mslq,62
Nao,2,1,mslq,5
Nao,2,2,mslq,10
Nao,2,7,mslq,15
Nao,2,1,mslq,20
Nao,2,3,mslq,25
Nao,2,0,sims,18
Nao,2,0,sims,17
Nao,2,1,sims,16
Nao,2,1,sims,15
Nao,2,0,sims,14
Nao,2,0,sims,13
Nao,2,4,sims,12
Nao,2,2,sims,11
Nao,2,0,sims,9
Nao,2,0,sims,8
Nao,2,0,sims,7
Nao,2,2,sims,6
Nao,2,0,sims,5
Nao,2,0,sims,4
Nao,2,0,sims,3
Nao,2,1,sims,2
Nao,2,11,tlx,6
Nao,2,6,tlx,5
Nao,2,1,tlx,4
Nao,2,15,tlx,3
Nao,2,2,tlx,2
Nao,2,13,tlx,1
Nao,2,4,jold,8
Nao,2,9,jold,2
Nao,2,7,jold,1
atalon,1,4,mslq,6
atalon,1,1,mslq,11
atalon,1,2,mslq,16
atalon,1,3,mslq,21
atalon,1,5,mslq,7
atalon,1,1,mslq,12
atalon,1,3,mslq,17
atalon,1,2,mslq,22
atalon,1,5,mslq,8
atalon,1,2,mslq,13
atalon,1,2,mslq,18
atalon,1,2,mslq,23
atalon,1,1,mslq,9
atalon,1,5,mslq,14
atalon,1,2,mslq,19
atalon,1,3,mslq,24
atalon,1,3,mslq,5
atalon,1,1,mslq,10
atalon,1,4,mslq,15
atalon,1,2,mslq,20
atalon,1,2,mslq,25
atalon,1,4,sims,18
atalon,1,0,sims,17
atalon,1,0,sims,16
atalon,1,1,sims,15
atalon,1,5,sims,14
atalon,1,5,sims,13
atalon,1,1,sims,12
atalon,1,0,sims,11
atalon,1,3,sims,9
atalon,1,4,sims,8
atalon,1,0,sims,7
atalon,1,1,sims,6
atalon,1,6,sims,5
atalon,1,5,sims,4
atalon,1,0,sims,3
atalon,1,1,sims,2
atalon,1,16,tlx,6
atalon,1,15,tlx,5
atalon,1,7,tlx,4
atalon,1,4,tlx,3
atalon,1,1,tlx,2
atalon,1,4,tlx,1
atalon,1,8,jold,8
atalon,1,8,jold,1
Louis,1,3,mslq,6
Louis,1,7,mslq,11
Louis,1,5,mslq,16
Louis,1,7,mslq,21
Louis,1,5,mslq,7
Louis,1,4,mslq,12
Louis,1,5,mslq,17
Louis,1,6,mslq,22
Louis,1,5,mslq,8
Louis,1,7,mslq,13
Louis,1,4,mslq,18
Louis,1,6,mslq,23
Louis,1,3,mslq,9
Louis,1,4,mslq,14
Louis,1,5,mslq,19
Louis,1,7,mslq,24
Louis,1,5,mslq,5
Louis,1,7,mslq,10
Louis,1,7,mslq,15
Louis,1,5,mslq,20
Louis,1,6,mslq,25
Louis,1,1,sims,18
Louis,1,0,sims,17
Louis,1,3,sims,16
Louis,1,4,sims,15
Louis,1,1,sims,14
Louis,1,1,sims,13
Louis,1,3,sims,12
Louis,1,5,sims,11
Louis,1,1,sims,9
Louis,1,3,sims,8
Louis,1,3,sims,7
Louis,1,4,sims,6
Louis,1,0,sims,5
Louis,1,1,sims,4
Louis,1,3,sims,3
Louis,1,4,sims,2
Louis,1,7,tlx,6
Louis,1,14,tlx,5
Louis,1,10,tlx,4
Louis,1,9,tlx,3
Louis,1,4,tlx,2
Louis,1,11,tlx,1
Louis,1,10,jold,8
Louis,1,7,jold,1
mleclair,1,1,mslq,6
mleclair,1,6,mslq,11
mleclair,1,1,mslq,16
mleclair,1,7,mslq,21
mleclair,1,1,mslq,7
mleclair,1,5,mslq,12
mleclair,1,6,mslq,17
mleclair,1,5,mslq,22
mleclair,1,3,mslq,8
mleclair,1,6,mslq,13
mleclair,1,7,mslq,18
mleclair,1,5,mslq,23
mleclair,1,2,mslq,9
mleclair,1,3,mslq,14
mleclair,1,5,mslq,19
mleclair,1,5,mslq,24
mleclair,1,1,mslq,5
mleclair,1,6,mslq,10
mleclair,1,6,mslq,15
mleclair,1,5,mslq,20
mleclair,1,7,mslq,25
mleclair,1,0,sims,18
mleclair,1,0,sims,17
mleclair,1,4,sims,16
mleclair,1,4,sims,15
mleclair,1,0,sims,14
mleclair,1,1,sims,13
mleclair,1,5,sims,12
mleclair,1,6,sims,11
mleclair,1,0,sims,9
mleclair,1,1,sims,8
mleclair,1,1,sims,7
mleclair,1,4,sims,6
mleclair,1,0,sims,5
mleclair,1,2,sims,4
mleclair,1,4,sims,3
mleclair,1,4,sims,2
mleclair,1,15,tlx,6
mleclair,1,7,tlx,5
mleclair,1,5,tlx,4
mleclair,1,14,tlx,3
mleclair,1,3,tlx,2
mleclair,1,14,tlx,1
mleclair,1,4,jold,8
mleclair,1,8,jold,1
SoufianG,1,7,mslq,6
SoufianG,1,6,mslq,11
SoufianG,1,7,mslq,16
SoufianG,1,7,mslq,21
SoufianG,1,7,mslq,7
SoufianG,1,2,mslq,12
SoufianG,1,6,mslq,17
SoufianG,1,6,mslq,22
SoufianG,1,7,mslq,8
SoufianG,1,6,mslq,13
SoufianG,1,2,mslq,18
SoufianG,1,6,mslq,23
SoufianG,1,3,mslq,9
SoufianG,1,2,mslq,14
SoufianG,1,7,mslq,19
SoufianG,1,6,mslq,24
SoufianG,1,5,mslq,5
SoufianG,1,2,mslq,10
SoufianG,1,6,mslq,15
SoufianG,1,5,mslq,20
SoufianG,1,7,mslq,25
SoufianG,1,2,sims,18
SoufianG,1,0,sims,17
SoufianG,1,3,sims,16
SoufianG,1,4,sims,15
SoufianG,1,1,sims,14
SoufianG,1,1,sims,13
SoufianG,1,1,sims,12
SoufianG,1,1,sims,11
SoufianG,1,3,sims,9
SoufianG,1,0,sims,8
SoufianG,1,1,sims,7
SoufianG,1,1,sims,6
SoufianG,1,2,sims,5
SoufianG,1,0,sims,4
SoufianG,1,2,sims,3
SoufianG,1,2,sims,2
SoufianG,1,3,tlx,6
SoufianG,1,15,tlx,5
SoufianG,1,4,tlx,4
SoufianG,1,11,tlx,3
SoufianG,1,3,tlx,2
SoufianG,1,11,tlx,1
SoufianG,1,10,jold,8
SoufianG,1,8,jold,1
TristanG,1,5,mslq,6
TristanG,1,6,mslq,11
TristanG,1,6,mslq,16
TristanG,1,7,mslq,21
TristanG,1,1,mslq,7
TristanG,1,7,mslq,12
TristanG,1,7,mslq,17
TristanG,1,5,mslq,22
TristanG,1,1,mslq,8
TristanG,1,7,mslq,13
TristanG,1,7,mslq,18
TristanG,1,6,mslq,23
TristanG,1,7,mslq,9
TristanG,1,7,mslq,14
TristanG,1,6,mslq,19
TristanG,1,6,mslq,24
TristanG,1,5,mslq,5
TristanG,1,5,mslq,10
TristanG,1,7,mslq,15
TristanG,1,7,mslq,20
TristanG,1,6,mslq,25
TristanG,1,0,sims,18
TristanG,1,0,sims,17
TristanG,1,4,sims,16
TristanG,1,5,sims,15
TristanG,1,0,sims,14
TristanG,1,3,sims,13
TristanG,1,5,sims,12
TristanG,1,5,sims,11
TristanG,1,0,sims,9
TristanG,1,5,sims,8
TristanG,1,3,sims,7
TristanG,1,5,sims,6
TristanG,1,0,sims,5
TristanG,1,0,sims,4
TristanG,1,0,sims,3
TristanG,1,6,sims,2
TristanG,1,16,tlx,6
TristanG,1,12,tlx,5
TristanG,1,9,tlx,4
TristanG,1,14,tlx,3
TristanG,1,15,tlx,2
TristanG,1,14,tlx,1
TristanG,1,8,jold,8
TristanG,1,10,jold,1
cpeyratv,1,5,mslq,6
cpeyratv,1,5,mslq,11
cpeyratv,1,4,mslq,16
cpeyratv,1,4,mslq,21
cpeyratv,1,5,mslq,7
cpeyratv,1,3,mslq,12
cpeyratv,1,3,mslq,17
cpeyratv,1,3,mslq,22
cpeyratv,1,5,mslq,8
cpeyratv,1,5,mslq,13
cpeyratv,1,3,mslq,18
cpeyratv,1,3,mslq,23
cpeyratv,1,3,mslq,9
cpeyratv,1,4,mslq,14
cpeyratv,1,1,mslq,19
cpeyratv,1,3,mslq,24
cpeyratv,1,5,mslq,5
cpeyratv,1,4,mslq,10
cpeyratv,1,4,mslq,15
cpeyratv,1,3,mslq,20
cpeyratv,1,3,mslq,25
cpeyratv,1,3,sims,18
cpeyratv,1,1,sims,17
cpeyratv,1,1,sims,16
cpeyratv,1,3,sims,15
cpeyratv,1,2,sims,14
cpeyratv,1,2,sims,13
cpeyratv,1,2,sims,12
cpeyratv,1,2,sims,11
cpeyratv,1,4,sims,9
cpeyratv,1,2,sims,8
cpeyratv,1,1,sims,7
cpeyratv,1,1,sims,6
cpeyratv,1,3,sims,5
cpeyratv,1,2,sims,4
cpeyratv,1,1,sims,3
cpeyratv,1,4,sims,2
cpeyratv,1,15,tlx,6
cpeyratv,1,18,tlx,5
cpeyratv,1,1,tlx,4
cpeyratv,1,11,tlx,3
cpeyratv,1,12,tlx,2
cpeyratv,1,12,tlx,1
cpeyratv,1,5,jold,8
cpeyratv,1,7,jold,1
Nao,1,4,mslq,6
Nao,1,3,mslq,11
Nao,1,7,mslq,16
Nao,1,5,mslq,21
Nao,1,3,mslq,7
Nao,1,3,mslq,12
Nao,1,5,mslq,17
Nao,1,2,mslq,22
Nao,1,1,mslq,8
Nao,1,4,mslq,13
Nao,1,6,mslq,18
Nao,1,3,mslq,23
Nao,1,4,mslq,9
Nao,1,5,mslq,14
Nao,1,3,mslq,19
Nao,1,5,mslq,24
Nao,1,1,mslq,5
Nao,1,2,mslq,10
Nao,1,5,mslq,15
Nao,1,1,mslq,20
Nao,1,2,mslq,25
Nao,1,1,sims,18
Nao,1,0,sims,17
Nao,1,1,sims,16
Nao,1,2,sims,15
Nao,1,3,sims,14
Nao,1,1,sims,13
Nao,1,4,sims,12
Nao,1,3,sims,11
Nao,1,1,sims,9
Nao,1,0,sims,8
Nao,1,1,sims,7
Nao,1,1,sims,6
Nao,1,1,sims,5
Nao,1,0,sims,4
Nao,1,0,sims,3
Nao,1,2,sims,2
Nao,1,13,tlx,6
Nao,1,9,tlx,5
Nao,1,1,tlx,4
Nao,1,18,tlx,3
Nao,1,3,tlx,2
Nao,1,13,tlx,1
Nao,1,3,jold,8
Nao,1,7,jold,1
Amaury,1,4,mslq,6
Amaury,1,4,mslq,11
Amaury,1,4,mslq,16
Amaury,1,5,mslq,21
Amaury,1,5,mslq,7
Amaury,1,4,mslq,12
Amaury,1,5,mslq,17
Amaury,1,5,mslq,22
Amaury,1,4,mslq,8
Amaury,1,4,mslq,13
Amaury,1,4,mslq,18
Amaury,1,5,mslq,23
Amaury,1,4,mslq,9
Amaury,1,6,mslq,14
Amaury,1,4,mslq,19
Amaury,1,5,mslq,24
Amaury,1,4,mslq,5
Amaury,1,4,mslq,10
Amaury,1,7,mslq,15
Amaury,1,6,mslq,20
Amaury,1,6,mslq,25
Amaury,1,0,sims,18
Amaury,1,0,sims,17
Amaury,1,0,sims,16
Amaury,1,3,sims,15
Amaury,1,0,sims,14
Amaury,1,0,sims,13
Amaury,1,4,sims,12
Amaury,1,4,sims,11
Amaury,1,2,sims,9
Amaury,1,0,sims,8
Amaury,1,0,sims,7
Amaury,1,3,sims,6
Amaury,1,0,sims,5
Amaury,1,3,sims,4
Amaury,1,0,sims,3
Amaury,1,4,sims,2
Amaury,1,12,tlx,6
Amaury,1,11,tlx,5
Amaury,1,9,tlx,4
Amaury,1,12,tlx,3
Amaury,1,13,tlx,2
Amaury,1,13,tlx,1
Amaury,1,9,jold,8
Amaury,1,8,jold,1
valentin-d-richard,1,5,mslq,6
valentin-d-richard,1,1,mslq,11
valentin-d-richard,1,2,mslq,16
valentin-d-richard,1,5,mslq,21
valentin-d-richard,1,1,mslq,7
valentin-d-richard,1,2,mslq,12
valentin-d-richard,1,5,mslq,17
valentin-d-richard,1,1,mslq,22
valentin-d-richard,1,1,mslq,8
valentin-d-richard,1,1,mslq,13
valentin-d-richard,1,4,mslq,18
valentin-d-richard,1,4,mslq,23
valentin-d-richard,1,2,mslq,9
valentin-d-richard,1,5,mslq,14
valentin-d-richard,1,4,mslq,19
valentin-d-richard,1,6,mslq,24
valentin-d-richard,1,4,mslq,5
valentin-d-richard,1,1,mslq,10
valentin-d-richard,1,6,mslq,15
valentin-d-richard,1,2,mslq,20
valentin-d-richard,1,5,mslq,25
valentin-d-richard,1,5,sims,18
valentin-d-richard,1,4,sims,17
valentin-d-richard,1,0,sims,16
valentin-d-richard,1,1,sims,15
valentin-d-richard,1,3,sims,14
valentin-d-richard,1,4,sims,13
valentin-d-richard,1,1,sims,12
valentin-d-richard,1,3,sims,11
valentin-d-richard,1,1,sims,9
valentin-d-richard,1,4,sims,8
valentin-d-richard,1,0,sims,7
valentin-d-richard,1,0,sims,6
valentin-d-richard,1,2,sims,5
valentin-d-richard,1,4,sims,4
valentin-d-richard,1,1,sims,3
valentin-d-richard,1,3,sims,2
valentin-d-richard,1,19,tlx,6
valentin-d-richard,1,17,tlx,5
valentin-d-richard,1,1,tlx,4
valentin-d-richard,1,11,tlx,3
valentin-d-richard,1,5,tlx,2
valentin-d-richard,1,15,tlx,1
valentin-d-richard,1,8,jold,8
valentin-d-richard,1,9,jold,1
cecilepierrot,1,5,mslq,6
cecilepierrot,1,1,mslq,11
cecilepierrot,1,4,mslq,16
cecilepierrot,1,3,mslq,21
cecilepierrot,1,1,mslq,7
cecilepierrot,1,3,mslq,12
cecilepierrot,1,3,mslq,17
cecilepierrot,1,1,mslq,22
cecilepierrot,1,1,mslq,8
cecilepierrot,1,1,mslq,13
cecilepierrot,1,3,mslq,18
cecilepierrot,1,2,mslq,23
cecilepierrot,1,6,mslq,9
cecilepierrot,1,1,mslq,14
cecilepierrot,1,1,mslq,19
cecilepierrot,1,4,mslq,24
cecilepierrot,1,1,mslq,5
cecilepierrot,1,2,mslq,10
cecilepierrot,1,3,mslq,15
cecilepierrot,1,2,mslq,20
cecilepierrot,1,2,mslq,25
cecilepierrot,1,0,sims,18
cecilepierrot,1,0,sims,17
cecilepierrot,1,2,sims,16
cecilepierrot,1,2,sims,15
cecilepierrot,1,0,sims,14
cecilepierrot,1,0,sims,13
cecilepierrot,1,2,sims,12
cecilepierrot,1,1,sims,11
cecilepierrot,1,3,sims,9
cecilepierrot,1,0,sims,8
cecilepierrot,1,1,sims,7
cecilepierrot,1,0,sims,6
cecilepierrot,1,1,sims,5
cecilepierrot,1,4,sims,4
cecilepierrot,1,0,sims,3
cecilepierrot,1,3,sims,2
cecilepierrot,1,15,tlx,6
cecilepierrot,1,15,tlx,5
cecilepierrot,1,2,tlx,4
cecilepierrot,1,14,tlx,3
cecilepierrot,1,3,tlx,2
cecilepierrot,1,11,tlx,1
cecilepierrot,1,6,jold,8
cecilepierrot,1,7,jold,1
vrios,1,2,mslq,6
vrios,1,3,mslq,11
vrios,1,6,mslq,16
vrios,1,5,mslq,21
vrios,1,1,mslq,7
vrios,1,1,mslq,12
vrios,1,6,mslq,17
vrios,1,1,mslq,22
vrios,1,1,mslq,8
vrios,1,5,mslq,13
vrios,1,7,mslq,18
vrios,1,6,mslq,23
vrios,1,5,mslq,9
vrios,1,7,mslq,14
vrios,1,4,mslq,19
vrios,1,5,mslq,24
vrios,1,3,mslq,5
vrios,1,3,mslq,10
vrios,1,6,mslq,15
vrios,1,1,mslq,20
vrios,1,4,mslq,25
vrios,1,0,sims,18
vrios,1,0,sims,17
vrios,1,0,sims,16
vrios,1,2,sims,15
vrios,1,3,sims,14
vrios,1,4,sims,13
vrios,1,4,sims,12
vrios,1,4,sims,11
vrios,1,0,sims,9
vrios,1,5,sims,8
vrios,1,0,sims,7
vrios,1,1,sims,6
vrios,1,0,sims,5
vrios,1,0,sims,4
vrios,1,0,sims,3
vrios,1,4,sims,2
borzoi,1,2,mslq,6
borzoi,1,1,mslq,11
borzoi,1,3,mslq,16
borzoi,1,3,mslq,21
vrios,1,13,tlx,6
vrios,1,14,tlx,5
vrios,1,1,tlx,4
vrios,1,11,tlx,3
vrios,1,3,tlx,2
vrios,1,15,tlx,1
borzoi,1,6,mslq,7
borzoi,1,3,mslq,12
borzoi,1,3,mslq,17
borzoi,1,1,mslq,22
borzoi,1,2,mslq,8
borzoi,1,1,mslq,13
borzoi,1,3,mslq,18
borzoi,1,2,mslq,23
vrios,1,8,jold,8
vrios,1,4,jold,1
borzoi,1,3,mslq,9
borzoi,1,5,mslq,14
borzoi,1,1,mslq,19
borzoi,1,1,mslq,24
borzoi,1,2,mslq,5
borzoi,1,5,mslq,10
borzoi,1,3,mslq,15
borzoi,1,1,mslq,20
borzoi,1,3,mslq,25
borzoi,1,3,sims,18
borzoi,1,2,sims,17
borzoi,1,2,sims,16
borzoi,1,0,sims,15
borzoi,1,3,sims,14
borzoi,1,4,sims,13
borzoi,1,0,sims,12
borzoi,1,1,sims,11
borzoi,1,4,sims,9
borzoi,1,5,sims,8
borzoi,1,2,sims,7
borzoi,1,0,sims,6
borzoi,1,1,sims,5
borzoi,1,5,sims,4
borzoi,1,2,sims,3
borzoi,1,1,sims,2
borzoi,1,20,tlx,6
borzoi,1,17,tlx,5
borzoi,1,1,tlx,4
borzoi,1,13,tlx,3
borzoi,1,14,tlx,2
borzoi,1,18,tlx,1
borzoi,1,7,jold,8
borzoi,1,7,jold,1
Funibus,2,4,mslq,53
Funibus,2,2,mslq,58
Funibus,2,2,mslq,71
Funibus,2,3,mslq,54
Funibus,2,3,mslq,59
Funibus,2,6,mslq,72
Funibus,2,7,mslq,55
Funibus,2,4,mslq,60
Funibus,2,5,mslq,73
Funibus,2,3,mslq,51
Funibus,2,4,mslq,56
Funibus,2,3,mslq,61
Funibus,2,6,mslq,74
Funibus,2,3,mslq,6
Funibus,2,1,mslq,11
Funibus,2,1,mslq,16
Funibus,2,5,mslq,21
Funibus,2,1,mslq,7
Funibus,2,1,mslq,12
Funibus,2,4,mslq,17
Funibus,2,3,mslq,22
Funibus,2,3,mslq,8
Funibus,2,2,mslq,13
Funibus,2,2,mslq,18
Funibus,2,3,mslq,23
Funibus,2,1,mslq,9
Funibus,2,1,mslq,14
Funibus,2,3,mslq,19
Funibus,2,3,mslq,24
Funibus,2,2,mslq,52
